user_id,product_id,rating
203,125,5
203,142,4
203,67,1
204,27,4
204,976,1
204,699,5
204,609,3
204,770,3
204,542,1
204,564,3
204,921,2
204,622,2
204,99,5
204,331,2
204,459,4
204,722,2
204,306,3
204,519,3
204,963,1
204,278,1
204,10,1
204,973,4
204,323,4
204,444,3
204,862,2
204,582,4
204,996,2
204,273,4
204,834,2
204,130,1
204,33,1
204,632,1
204,188,1
204,604,5
205,73,2
205,658,5
205,581,4
205,190,3
205,342,4
205,226,5
205,111,3
205,199,3
205,126,4
205,645,2
205,617,1
205,419,5
205,324,5
205,229,3
205,268,2
205,586,4
205,461,2
205,377,1
205,496,4
205,460,2
205,829,5
205,762,5
205,256,4
205,663,4
205,2,5
205,47,5
206,726,2
206,652,1
206,59,3
206,139,1
206,90,3
206,480,5
206,256,5
206,773,5
206,988,1
206,255,5
206,3,5
206,183,5
206,889,1
206,944,1
206,152,3
206,143,4
206,669,2
206,888,5
206,270,5
206,98,4
206,699,3
206,872,3
206,4,2
206,845,5
206,555,2
206,173,4
206,312,2
206,354,1
206,236,1
206,736,4
206,345,3
206,151,5
206,494,3
206,703,5
206,817,2
206,265,2
206,955,4
206,754,1
206,483,5
206,375,4
206,393,3
206,455,5
206,534,1
206,899,3
206,119,5
206,586,2
207,39,4
207,407,5
207,831,2
207,465,3
207,105,4
207,713,1
207,540,1
207,112,4
207,423,2
207,808,3
207,674,3
207,451,3
207,738,2
207,746,1
207,951,2
207,903,4
207,630,3
207,117,5
207,784,1
207,181,1
207,161,5
207,858,3
207,382,4
207,138,2
207,797,5
207,525,3
207,550,5
207,298,3
207,234,4
207,509,2
207,142,1
207,320,5
207,498,4
207,870,4
207,221,2
207,243,5
207,150,1
207,334,3
207,579,5
207,878,1
207,747,3
208,534,1
208,219,4
208,361,5
208,30,1
208,530,3
208,476,2
208,411,2
208,233,1
208,341,5
208,929,1
208,482,3
208,923,1
208,128,1
208,776,3
208,540,3
208,388,1
208,66,2
208,510,5
208,186,3
208,886,5
208,613,2
208,826,2
208,158,2
208,404,3
208,470,4
208,437,2
208,488,5
208,869,2
208,115,2
208,845,2
208,794,5
208,900,5
208,985,5
208,502,3
208,952,3
208,460,4
208,82,5
208,410,4
208,602,3
208,267,2
208,305,3
208,947,2
208,769,1
208,312,5
208,975,5
208,863,5
208,228,1
209,45,2
209,857,4
209,3,2
209,538,5
209,329,2
209,239,4
209,666,5
209,694,4
209,953,1
209,854,3
209,237,1
209,833,1
209,831,2
209,526,3
209,113,5
209,500,2
209,729,4
209,497,2
209,65,5
209,511,1
209,787,4
209,935,2
209,88,4
210,814,5
210,189,4
210,325,5
210,530,4
210,751,3
210,443,3
210,626,3
210,439,3
210,49,3
210,718,1
210,452,5
210,582,3
210,231,2
210,163,3
210,993,1
210,104,3
210,817,4
210,923,5
210,958,2
210,209,3
210,813,5
211,776,5
211,62,4
211,879,5
211,220,1
211,716,2
211,134,4
211,488,1
211,934,1
211,2,5
211,141,2
211,418,3
211,733,1
211,236,4
211,804,2
211,380,2
211,85,2
211,561,3
211,379,2
211,778,1
211,462,1
211,199,3
211,340,2
211,855,5
211,767,4
211,621,4
211,54,1
211,437,1
211,302,4
211,896,1
211,676,2
211,907,3
211,649,4
211,229,4
211,225,1
211,398,2
211,568,1
211,628,5
211,60,4
211,200,4
211,113,3
211,641,4
211,937,4
211,87,2
211,404,3
211,329,1
211,588,1
211,796,1
211,513,4
212,932,4
212,535,1
212,664,4
212,737,1
212,992,5
212,318,3
212,525,5
212,221,5
212,534,4
212,264,1
212,42,4
212,174,1
212,438,2
212,850,1
212,516,3
212,518,5
212,824,4
212,717,5
212,207,3
212,208,1
212,387,3
212,810,2
212,781,1
212,290,4
213,550,3
213,206,3
213,316,2
213,95,2
213,673,4
213,536,2
213,772,3
213,933,2
213,971,1
213,753,4
213,486,2
213,539,1
213,731,4
213,142,2
213,365,2
213,597,4
213,354,3
213,644,3
213,103,4
213,223,4
213,760,4
213,299,2
213,25,5
213,211,4
213,624,3
213,906,2
213,471,2
213,726,1
213,929,1
213,74,4
213,450,4
213,838,1
213,565,1
213,379,3
213,239,3
213,623,3
213,169,4
213,220,1
213,263,4
213,594,3
213,995,1
213,425,5
213,800,4
213,77,2
213,270,4
213,555,5
213,908,1
214,708,2
214,59,1
214,707,3
214,658,3
214,573,5
214,851,1
214,120,4
214,280,5
214,716,3
214,855,2
214,304,4
214,894,3
214,246,3
214,764,3
214,825,4
214,317,4
214,122,3
214,462,4
214,477,1
214,732,1
214,362,2
214,502,5
214,800,5
214,249,5
214,878,3
214,288,3
214,241,4
214,318,1
214,24,2
214,255,2
214,157,5
214,630,2
214,951,4
214,893,5
215,485,2
215,171,3
215,807,4
215,360,5
215,314,2
215,806,4
215,942,2
215,343,4
215,10,2
215,656,4
215,197,4
215,803,3
215,987,4
215,881,4
215,247,5
215,686,1
215,746,2
215,653,5
215,25,1
215,557,5
215,697,3
215,531,3
215,487,5
215,550,3
216,390,2
216,586,4
216,926,3
216,178,2
216,544,1
216,545,4
216,959,1
216,607,4
216,230,1
216,787,2
216,915,2
216,413,2
216,986,2
216,536,2
216,343,5
216,75,1
216,238,4
216,5,4
216,712,4
216,929,2
216,351,3
216,674,4
216,206,4
216,212,4
216,520,2
216,629,5
216,124,2
216,296,3
217,834,4
217,671,3
217,3,3
217,158,2
217,240,5
217,34,1
217,236,4
217,932,1
217,801,2
217,835,3
217,405,1
217,313,4
217,953,3
217,317,5
217,353,1
217,702,4
217,291,2
217,836,1
217,785,1
217,256,5
217,842,3
217,457,3
217,819,3
217,950,2
217,941,3
217,876,2
217,104,5
217,898,3
217,692,1
217,16,5
217,125,1
217,120,2
217,426,3
217,936,4
217,60,4
218,64,1
218,333,1
218,864,3
218,301,4
218,848,3
218,666,1
218,73,3
218,297,4
218,783,2
218,852,4
218,633,2
218,72,2
218,605,3
218,354,3
218,669,4
218,621,1
218,834,5
218,604,1
218,675,1
218,8,1
218,142,3
218,756,5
218,884,1
218,603,3
218,794,4
218,491,3
218,934,4
218,713,4
218,81,1
218,353,1
218,326,1
218,883,1
218,112,2
218,740,5
219,144,1
219,713,2
219,24,4
219,164,4
219,705,5
219,999,4
219,552,4
219,679,3
219,850,4
219,605,5
219,626,2
219,161,1
219,702,1
219,51,2
219,930,4
219,765,1
219,769,1
219,985,4
219,235,5
219,66,2
219,26,1
219,566,4
219,251,1
219,472,4
219,281,4
219,342,3
219,370,4
219,559,5
219,485,2
219,138,2
219,200,1
219,799,5
219,331,3
219,455,2
219,227,5
220,694,2
220,545,1
220,111,1
220,430,5
220,212,1
220,520,1
220,21,3
220,748,2
220,354,1
220,632,2
220,325,3
220,800,2
220,36,1
220,305,2
220,856,2
220,339,4
220,533,4
220,380,5
220,596,1
220,956,3
220,741,5
220,883,4
220,640,4
220,118,5
220,367,2
220,690,4
220,44,1
220,891,1
220,978,2
220,262,4
220,907,4
220,718,1
220,255,4
220,692,5
220,514,2
220,195,1
220,153,4
220,26,4
220,265,4
220,472,2
220,331,2
220,628,3
220,127,4
220,802,1
220,848,2
220,734,4
220,150,5
221,987,1
221,961,2
221,100,3
221,520,2
221,852,2
221,224,5
221,305,4
221,214,1
221,732,5
221,50,4
221,910,1
221,309,2
221,450,5
221,1000,1
221,724,1
221,883,5
221,580,3
221,765,2
221,106,5
221,336,2
221,45,5
221,288,4
221,229,5
221,258,3
221,819,1
221,131,3
221,135,1
222,570,5
222,359,4
222,142,4
222,512,4
222,552,4
222,190,3
222,756,5
222,623,1
222,10,3
222,403,5
222,210,2
222,981,2
222,71,2
222,181,2
222,96,1
222,265,2
222,147,3
222,621,2
222,255,4
222,676,3
222,581,1
222,808,2
222,582,5
222,871,4
222,534,1
222,128,5
222,790,2
222,865,5
222,133,2
222,671,5
222,485,2
223,708,5
223,894,1
223,332,3
223,600,4
223,983,4
223,770,5
223,387,4
223,34,1
223,958,3
223,717,3
223,838,2
223,928,2
223,224,2
223,553,4
223,403,5
223,261,5
223,120,5
223,707,4
223,309,1
223,52,2
223,957,3
223,406,5
223,822,4
223,811,4
223,141,3
224,387,5
224,598,1
224,150,2
224,545,4
224,220,3
224,662,4
224,591,1
224,358,2
224,139,5
224,740,3
224,504,4
224,918,3
224,996,2
224,958,5
224,836,3
224,960,5
224,707,1
224,536,4
224,877,2
224,330,1
224,237,5
224,53,4
224,289,4
224,405,3
224,292,2
224,604,2
224,907,4
224,606,5
224,576,5
224,103,2
224,285,3
224,703,3
224,96,1
224,838,3
224,313,5
224,338,5
224,634,2
224,823,5
224,891,4
224,685,4
224,189,5
224,283,3
224,456,4
224,875,3
224,962,1
224,420,1
224,360,3
225,587,4
225,779,1
225,118,5
225,45,5
225,764,3
225,300,2
225,44,5
225,424,4
225,134,1
225,504,1
225,142,5
225,797,4
225,311,1
225,383,3
225,281,4
225,985,3
225,339,5
225,190,3
225,14,3
225,207,3
225,967,5
225,507,2
225,244,4
225,943,4
225,830,4
225,927,4
225,834,4
225,549,2
225,86,2
225,571,4
225,620,2
225,537,4
225,980,1
225,984,1
225,846,1
225,398,1
225,491,3
225,303,5
225,364,1
225,202,5
225,77,1
225,29,5
226,511,3
226,385,4
226,354,1
226,81,5
226,115,5
226,269,3
226,190,1
226,366,1
226,959,4
226,60,1
226,243,4
226,866,2
226,65,5
226,713,2
226,885,3
226,950,5
226,132,4
226,261,3
226,762,4
226,55,4
226,260,5
226,689,3
226,95,5
226,176,4
226,925,2
226,526,5
226,481,2
226,934,2
226,698,3
227,493,5
227,181,3
227,309,1
227,760,4
227,17,2
227,997,1
227,74,5
227,712,5
227,649,2
227,314,5
227,996,3
227,684,3
227,619,2
227,952,2
227,733,1
227,979,5
227,743,2
227,145,4
227,79,3
227,700,3
227,790,1
227,206,3
227,523,1
227,603,4
227,498,3
227,257,2
227,974,4
227,620,3
227,170,5
227,96,4
228,654,1
228,682,5
228,352,2
228,172,3
228,423,2
228,344,4
228,215,4
228,796,3
228,246,4
228,843,3
228,997,1
228,161,4
228,715,2
228,188,5
228,438,4
228,744,5
228,105,2
228,314,2
228,300,3
228,919,2
228,227,1
228,183,3
228,48,1
228,121,2
228,358,4
228,604,4
228,631,3
228,164,2
228,699,3
228,849,1
228,856,3
228,513,4
228,109,5
228,620,1
228,27,1
228,775,4
228,226,3
228,362,1
228,480,5
228,445,3
228,809,5
228,672,5
228,975,5
228,135,3
228,757,4
228,898,1
228,158,4
228,433,3
228,366,5
229,123,3
229,329,4
229,282,4
229,849,1
229,998,3
229,614,5
229,812,1
229,457,4
229,98,2
229,452,3
229,281,2
229,420,2
229,590,1
229,239,5
229,176,3
229,737,5
229,474,5
229,35,2
229,416,3
229,48,5
229,204,2
229,642,2
229,82,4
229,129,3
229,876,4
229,473,1
229,705,2
229,990,1
229,759,3
229,61,5
229,393,2
229,754,1
229,739,1
229,846,3
229,114,4
229,14,4
229,506,3
229,39,4
229,1,5
229,294,3
229,613,3
229,766,2
229,99,4
230,658,2
230,552,2
230,832,3
230,810,4
230,745,3
230,868,5
230,114,4
230,790,2
230,454,5
230,341,2
230,125,3
230,672,4
230,277,2
230,226,1
230,936,3
230,963,2
230,530,5
230,869,3
230,444,5
230,758,4
230,255,2
230,384,5
230,448,4
230,734,4
230,197,2
230,645,2
230,907,2
230,897,3
230,167,5
230,465,5
230,89,3
230,153,2
230,447,5
230,67,5
230,637,1
230,310,1
230,43,4
230,766,5
230,312,2
230,664,3
230,749,3
230,542,4
230,968,4
230,290,5
230,246,3
230,286,1
230,476,5
230,215,2
230,693,3
230,825,2
231,905,3
231,36,2
231,779,2
231,552,5
231,402,5
231,454,4
231,923,5
231,549,5
231,716,5
231,166,2
231,561,4
231,943,3
231,401,1
231,913,3
231,167,3
231,450,1
231,722,3
231,616,3
231,255,1
231,614,5
231,731,2
231,345,4
231,26,1
231,88,3
231,810,3
231,794,1
231,396,4
232,840,4
232,247,3
232,126,5
232,951,2
232,256,2
232,563,2
232,770,3
232,526,2
232,45,2
232,535,2
232,58,4
232,1000,5
232,316,1
232,543,4
232,381,5
232,56,5
232,612,1
232,90,2
232,283,4
232,454,4
232,599,2
232,764,2
232,661,5
232,557,1
232,778,2
232,444,3
232,976,3
232,991,2
232,952,2
232,224,2
232,214,5
232,129,2
232,426,2
232,294,4
232,877,5
232,949,3
232,212,2
232,197,5
232,777,4
232,7,5
232,408,1
232,848,5
232,483,3
232,632,5
233,838,4
233,574,2
233,874,3
233,598,5
233,511,1
233,704,4
233,634,3
233,44,5
233,262,2
233,211,2
233,55,2
233,54,3
233,978,5
233,35,1
233,927,2
233,415,4
233,510,5
233,839,5
233,910,2
233,421,4
233,126,4
233,824,1
233,800,3
233,482,1
233,774,1
233,469,3
233,919,5
233,565,2
233,876,1
233,923,1
233,70,1
233,865,3
233,224,5
233,23,1
233,614,3
233,232,2
233,110,1
233,38,1
233,828,2
233,414,3
233,439,2
233,763,5
233,992,5
233,657,5
233,564,4
233,714,4
233,402,4
233,623,4
233,420,5
234,290,5
234,132,1
234,994,1
234,102,3
234,207,3
234,210,2
234,257,4
234,996,2
234,832,3
234,932,4
234,787,1
234,850,1
234,32,2
234,700,1
234,496,4
234,153,2
234,482,4
234,808,3
234,42,1
234,902,4
234,171,5
234,203,4
234,640,5
234,231,3
234,440,3
234,60,5
234,543,2
234,508,2
234,84,5
234,147,4
234,453,2
234,956,3
234,777,4
234,390,5
234,263,1
234,626,1
235,687,5
235,667,1
235,602,5
235,904,3
235,468,5
235,334,3
235,770,5
235,130,3
235,77,1
235,1000,5
235,902,1
235,574,3
235,205,4
235,320,1
235,588,1
235,280,1
235,510,4
235,117,5
235,629,4
235,153,1
235,688,4
235,417,2
235,431,4
235,525,4
235,277,2
235,453,5
235,44,2
235,954,1
235,345,3
235,900,4
235,314,2
235,311,2
235,297,3
235,500,2
235,775,2
235,121,2
235,379,4
235,318,4
235,189,3
235,107,4
235,724,4
236,479,3
236,6,4
236,706,4
236,959,2
236,450,1
236,256,2
236,796,5
236,166,1
236,819,2
236,74,5
236,957,1
236,246,2
236,152,1
236,356,1
236,465,4
236,973,5
236,747,2
236,162,5
236,5,1
236,143,3
236,605,5
236,157,3
236,603,2
236,459,3
236,866,1
236,467,3
236,188,5
236,793,2
236,896,5
236,535,3
236,446,2
236,193,4
236,254,2
236,876,5
236,365,1
236,806,4
236,17,1
236,491,3
236,130,1
236,711,5
236,716,2
236,550,3
236,955,4
236,347,5
236,936,3
237,249,1
237,988,4
237,377,2
237,50,4
237,423,5
237,130,4
237,548,3
237,222,2
237,972,3
237,206,3
237,851,5
237,124,2
237,534,3
237,998,4
237,753,3
237,669,1
237,635,1
237,921,5
237,990,5
237,183,2
237,69,2
237,564,2
237,928,2
237,877,4
237,184,3
237,24,2
237,824,1
237,480,3
237,686,5
237,549,5
237,992,1
237,925,4
237,773,2
237,961,1
237,776,1
237,79,1
237,593,4
237,420,3
237,27,3
237,66,4
238,407,5
238,592,1
238,636,5
238,606,4
238,437,3
238,967,2
238,586,5
238,656,5
238,10,1
238,302,5
238,985,2
238,361,3
238,621,1
238,182,5
238,48,4
238,509,4
238,717,4
238,719,4
238,92,1
238,484,3
238,832,1
238,923,1
238,137,4
238,720,1
238,838,2
238,205,1
238,460,4
238,784,5
238,740,2
238,895,3
238,893,3
238,901,1
238,687,5
238,534,1
238,311,1
238,659,4
238,602,5
238,744,5
238,558,1
238,850,3
238,713,3
238,845,5
238,556,4
238,221,1
238,956,1
238,74,2
238,270,3
238,624,3
238,188,4
238,378,1
239,751,5
239,220,5
239,508,2
239,645,3
239,960,3
239,805,4
239,930,3
239,366,5
239,322,4
239,181,2
239,913,2
239,455,4
239,629,5
239,91,2
239,738,4
239,974,3
239,129,4
239,741,1
239,822,2
239,430,2
239,544,3
240,27,2
240,699,2
240,186,5
240,131,2
240,72,4
240,548,3
240,28,4
240,533,5
240,386,3
240,349,3
240,76,5
240,112,2
240,774,5
240,727,5
240,707,1
240,583,5
240,802,1
240,682,2
240,431,4
240,427,2
240,295,4
241,193,4
241,675,1
241,277,5
241,436,1
241,322,2
241,537,5
241,248,3
241,466,2
241,640,2
241,443,3
241,824,4
241,136,5
241,155,3
241,235,1
241,627,2
241,474,1
241,802,5
241,988,3
241,733,5
241,767,1
241,88,2
241,311,2
242,829,3
242,896,1
242,336,2
242,317,3
242,89,2
242,485,1
242,142,1
242,466,1
242,389,1
242,881,5
242,465,2
242,796,1
242,885,4
242,131,4
242,554,5
242,17,2
242,992,1
242,737,5
242,87,5
242,394,4
242,358,3
242,323,1
242,329,4
242,798,2
242,426,3
242,531,1
242,344,4
242,373,5
242,74,3
242,988,2
242,825,5
242,187,1
242,301,4
242,20,5
242,452,1
242,742,3
242,660,5
242,886,1
242,884,5
242,159,4
242,520,2
242,170,1
242,162,3
242,302,5
242,201,2
242,983,3
242,879,2
242,755,3
242,135,2
243,791,3
243,850,1
243,292,4
243,153,2
243,972,1
243,677,2
243,589,5
243,713,2
243,382,1
243,835,1
243,127,2
243,746,1
243,90,4
243,755,3
243,720,2
243,598,2
243,666,1
243,595,1
243,578,4
243,97,4
244,214,2
244,440,1
244,817,5
244,392,1
244,158,3
244,563,4
244,791,4
244,983,2
244,272,4
244,719,5
244,220,1
244,7,3
244,20,1
244,278,3
244,843,4
244,68,4
244,927,1
244,303,5
244,366,3
244,264,2
244,647,4
244,982,2
244,182,5
244,941,3
244,310,2
244,341,3
244,240,4
244,737,5
244,652,2
244,24,3
244,387,5
244,770,4
244,75,1
244,977,4
244,855,1
244,516,3
245,766,2
245,336,3
245,274,3
245,629,4
245,615,3
245,778,2
245,33,4
245,959,4
245,220,5
245,283,3
245,121,2
245,951,5
245,682,1
245,610,4
245,159,3
245,81,5
245,700,2
245,586,3
245,495,1
245,726,1
245,55,4
245,26,5
245,352,3
245,583,4
245,342,5
245,585,3
245,425,4
245,142,3
245,132,2
245,734,1
245,945,2
245,484,1
245,529,3
245,823,1
246,722,4
246,144,5
246,993,1
246,145,2
246,189,5
246,686,2
246,130,5
246,709,2
246,889,1
246,16,5
246,247,1
246,456,3
246,706,2
246,489,3
246,208,4
246,798,1
246,995,3
246,957,4
246,70,1
246,104,4
246,11,5
246,985,3
247,679,3
247,692,5
247,737,1
247,843,4
247,708,1
247,876,2
247,727,1
247,888,4
247,308,3
247,392,2
247,989,1
247,601,1
247,845,4
247,145,5
247,666,2
247,711,1
247,11,4
247,320,5
247,641,4
247,210,5
247,175,5
247,469,4
247,805,2
247,37,2
247,491,2
247,971,5
247,297,5
247,910,2
247,608,1
247,482,2
247,922,3
247,775,4
247,831,2
247,741,1
248,781,2
248,728,3
248,231,2
248,671,1
248,288,2
248,855,5
248,139,4
248,210,2
248,566,2
248,931,3
248,62,1
248,908,2
248,724,1
248,889,5
248,944,3
248,389,4
248,963,1
248,131,5
248,434,2
248,579,1
248,54,5
248,264,5
248,285,2
248,17,4
248,327,3
248,501,4
248,85,3
248,600,4
248,436,3
248,512,4
248,421,3
248,418,4
248,985,1
248,634,3
248,987,4
248,686,1
248,64,1
248,355,2
248,38,2
248,530,5
248,66,4
248,913,3
248,83,2
248,824,5
248,394,2
248,827,1
248,884,4
249,648,3
249,859,4
249,182,1
249,634,2
249,765,5
249,913,3
249,581,2
249,699,4
249,151,1
249,563,4
249,731,5
249,464,3
249,313,3
249,488,2
249,196,5
249,726,1
249,324,4
249,436,3
249,197,5
249,838,4
249,169,4
249,420,3
249,806,1
249,470,1
249,644,5
249,948,4
249,808,5
249,479,2
249,412,3
249,190,3
249,591,2
249,202,2
249,627,5
249,47,5
249,380,3
249,123,2
249,20,5
249,743,2
249,350,2
249,379,3
249,835,5
249,481,3
249,766,4
250,146,4
250,472,1
250,820,5
250,565,4
250,699,1
250,264,5
250,615,1
250,313,1
250,939,2
250,966,4
250,896,1
250,351,4
250,518,4
250,82,5
250,795,3
250,168,1
250,23,3
250,485,5
250,288,1
250,628,2
250,499,3
251,709,4
251,225,4
251,110,1
251,840,3
251,824,5
251,229,5
251,285,4
251,716,2
251,438,5
251,61,1
251,77,4
251,822,2
251,271,5
251,42,3
251,375,5
251,635,5
251,50,2
251,904,3
251,750,3
251,823,4
251,615,4
251,845,5
251,553,2
251,109,5
251,449,2
251,467,3
251,595,5
251,806,1
251,480,5
251,577,5
251,773,5
252,771,5
252,910,4
252,184,2
252,984,4
252,803,3
252,693,2
252,300,3
252,852,1
252,41,1
252,508,5
252,382,4
252,275,5
252,219,4
252,501,2
252,967,2
252,453,2
252,996,4
252,565,1
252,633,3
252,197,3
252,930,2
252,444,2
252,347,3
252,811,4
252,974,3
252,903,5
252,201,2
252,953,4
252,861,4
252,665,4
252,309,4
252,255,3
252,367,2
252,961,2
253,657,2
253,698,4
253,630,5
253,320,5
253,839,3
253,87,4
253,426,1
253,382,2
253,440,5
253,410,1
253,993,1
253,124,5
253,309,2
253,619,3
253,375,5
253,38,3
253,216,1
253,642,2
253,346,4
253,809,5
253,935,5
253,276,2
253,780,4
253,519,5
253,554,3
253,146,2
253,491,5
253,211,1
253,988,2
253,104,3
253,225,3
253,712,5
253,628,3
253,98,5
253,677,4
253,417,2
253,705,2
253,396,2
253,831,2
253,46,3
253,356,5
253,954,4
253,584,4
253,127,4
253,516,1
253,322,1
253,229,4
253,561,1
254,340,3
254,663,2
254,186,5
254,152,2
254,624,5
254,890,5
254,142,1
254,155,5
254,392,5
254,702,2
254,676,4
254,97,5
254,563,2
254,554,2
254,475,4
254,934,1
254,583,4
254,818,3
254,600,1
254,544,3
254,90,5
254,489,3
254,667,4
254,877,5
254,293,5
254,477,2
254,201,2
254,156,3
254,946,2
254,720,5
254,651,4
254,959,1
254,326,1
254,859,2
254,337,1
254,238,4
254,423,1
254,343,4
254,71,4
254,931,3
254,572,2
254,212,2
254,969,4
254,92,2
254,141,4
254,952,3
255,279,2
255,980,3
255,159,1
255,867,5
255,763,3
255,802,1
255,248,4
255,538,4
255,692,5
255,558,2
255,426,5
255,493,3
255,750,4
255,394,2
255,270,4
255,632,4
255,842,5
255,389,1
255,142,2
255,535,5
255,677,5
255,528,3
255,320,1
255,41,4
255,928,1
255,154,2
255,476,1
255,844,4
255,661,2
255,231,2
256,159,5
256,769,4
256,211,3
256,274,1
256,941,5
256,282,2
256,549,5
256,10,5
256,670,3
256,945,1
256,910,1
256,721,4
256,677,1
256,452,5
256,80,2
256,341,3
256,516,2
256,974,1
256,340,3
256,267,3
256,187,4
256,911,3
256,818,2
256,64,4
256,253,2
256,544,3
256,207,1
256,733,3
256,567,4
257,196,4
257,278,3
257,738,5
257,331,5
257,605,1
257,300,2
257,462,4
257,146,4
257,526,3
257,154,4
257,426,1
257,476,5
257,516,4
257,559,4
257,841,5
257,895,4
257,32,2
257,329,1
257,250,1
257,960,3
257,468,3
257,76,2
257,655,5
257,902,2
257,527,3
257,518,2
257,976,1
257,851,1
258,438,5
258,899,1
258,52,2
258,222,5
258,536,2
258,934,3
258,32,1
258,492,5
258,939,3
258,591,3
258,152,2
258,675,3
258,128,2
258,910,3
258,212,3
258,920,2
258,664,4
258,80,3
258,304,1
258,468,2
258,245,5
258,677,3
258,836,1
258,781,1
258,121,2
258,505,2
258,946,1
258,575,4
258,992,2
258,754,5
258,835,2
259,919,1
259,538,1
259,435,2
259,593,4
259,768,4
259,281,5
259,568,1
259,796,5
259,395,4
259,933,4
259,181,1
259,651,5
259,805,1
259,406,3
259,194,1
259,904,1
259,930,3
259,142,5
259,97,5
259,888,1
259,687,3
259,764,5
259,899,2
259,514,2
259,787,3
259,291,2
259,922,4
259,774,4
259,536,4
259,439,5
259,256,4
260,117,5
260,969,2
260,241,1
260,278,3
260,904,5
260,796,2
260,622,4
260,990,1
260,348,5
260,338,5
260,955,3
260,608,5
260,316,2
260,549,1
260,646,4
260,917,1
260,85,4
260,194,2
260,554,1
260,825,2
260,988,5
260,410,2
260,458,3
260,513,4
261,541,5
261,810,3
261,686,2
261,175,3
261,905,1
261,990,4
261,283,3
261,446,4
261,882,2
261,647,5
261,650,3
261,121,1
261,909,1
261,587,3
261,384,3
261,583,4
261,231,3
261,671,3
261,516,5
261,574,4
261,613,5
261,198,1
261,279,2
261,246,1
261,524,1
261,791,1
261,533,4
261,932,3
261,466,1
261,215,3
261,713,2
261,75,1
261,994,4
261,653,4
261,327,1
261,201,1
261,37,4
261,221,3
262,385,2
262,967,2
262,410,1
262,63,5
262,700,5
262,528,1
262,54,1
262,396,4
262,797,4
262,382,2
262,237,2
262,832,2
262,78,1
262,335,1
262,100,4
262,598,4
262,706,5
262,347,4
262,298,4
262,937,4
262,731,3
262,116,4
262,270,1
262,342,2
262,986,4
262,585,2
262,91,4
262,420,5
262,470,4
262,309,4
262,24,3
262,265,2
262,867,1
262,768,3
262,649,4
262,553,2
262,766,3
262,135,5
263,604,1
263,309,3
263,536,1
263,764,1
263,307,1
263,798,1
263,472,4
263,716,4
263,211,5
263,788,4
263,352,4
263,485,4
263,493,3
263,392,3
263,60,5
263,916,1
263,397,3
263,818,1
263,430,2
263,241,3
263,339,3
263,220,2
263,860,5
263,608,2
263,277,5
263,923,2
263,356,2
263,784,4
263,540,3
263,145,4
263,35,2
263,119,3
263,210,2
263,600,4
263,685,5
263,425,3
263,665,5
263,486,1
264,568,5
264,369,1
264,667,5
264,444,2
264,872,3
264,430,2
264,309,1
264,192,1
264,297,5
264,622,2
264,333,3
264,249,5
264,678,4
264,251,3
264,345,2
264,982,5
264,607,4
264,787,2
264,842,3
264,36,3
264,481,5
264,28,1
264,294,2
264,474,2
264,472,5
264,987,5
264,818,1
264,918,3
264,382,5
265,68,1
265,20,3
265,390,4
265,193,1
265,298,5
265,237,4
265,150,4
265,503,3
265,789,4
265,8,1
265,49,5
265,857,5
265,989,5
265,303,5
265,696,4
265,497,5
265,742,5
265,793,4
265,35,4
265,579,1
265,335,3
265,72,2
265,76,3
265,123,3
265,549,5
265,308,2
266,344,4
266,549,3
266,417,4
266,699,3
266,767,4
266,501,4
266,231,1
266,195,2
266,728,1
266,292,4
266,277,3
266,475,4
266,221,5
266,513,2
266,498,5
266,677,1
266,60,3
266,272,5
266,602,5
266,873,2
267,891,5
267,750,2
267,814,2
267,286,4
267,914,2
267,121,2
267,4,2
267,883,2
267,575,3
267,869,3
267,478,5
267,179,1
267,449,2
267,535,4
267,189,1
267,39,4
267,823,4
267,210,5
267,155,2
267,593,2
267,59,4
267,265,5
267,544,4
267,336,1
267,547,1
267,733,5
267,661,3
267,745,2
267,355,4
267,285,3
267,668,4
267,827,1
267,899,3
267,466,3
267,798,4
267,333,2
267,233,5
267,407,2
267,574,1
267,877,2
267,765,1
267,609,5
267,430,4
267,775,5
267,13,2
267,106,3
267,413,2
268,298,2
268,81,1
268,985,5
268,806,1
268,442,3
268,593,3
268,401,3
268,516,1
268,979,5
268,417,5
268,63,1
268,83,5
268,784,4
268,513,4
268,327,3
268,502,1
268,68,2
268,391,5
268,27,1
268,381,1
268,849,2
268,166,5
268,824,3
268,161,5
269,432,2
269,155,2
269,429,4
269,25,2
269,564,2
269,362,5
269,470,5
269,135,2
269,717,2
269,788,3
269,994,5
269,923,1
269,441,1
269,978,3
269,184,4
269,746,3
269,235,5
269,679,2
269,100,3
269,323,3
269,118,5
269,634,3
269,729,2
269,430,2
269,822,3
269,524,2
269,763,5
269,347,4
269,862,5
269,148,1
270,801,3
270,28,1
270,460,5
270,333,5
270,456,5
270,985,1
270,169,1
270,946,4
270,367,2
270,980,4
270,111,5
270,725,2
270,283,2
270,876,4
270,157,4
270,984,5
270,676,5
270,145,2
270,476,1
270,665,2
270,378,4
270,114,3
270,57,4
271,762,3
271,224,4
271,137,5
271,831,5
271,632,5
271,244,3
271,522,3
271,819,3
271,699,4
271,334,4
271,968,4
271,178,4
271,670,2
271,793,3
271,576,5
271,870,4
271,7,3
